filing_id,amendment_id,line_item,employer_last_name,employer_first_name,employer_full_name,fees_amount,reimbursement_amount,advance_amount,period_total,cumulative_total,form_type,payment_tier,is_alameda
1655582,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,11625.0,0.0,0.0,11625.0,54426.41,F625P2,High (10K+),True
1635241,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,11625.0,14.0,0.0,11639.0,42801.41,F625P2,High (10K+),True
1677852,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,3875.0,0.0,0.0,3875.0,58301.41,F625P2,Medium (1K+),True
930846,0,32,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,19307.5,569.89,0.0,19877.39,19877.39,F625P2,High (10K+),True
944515,0,33,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,5354.0,203.8,0.0,5557.08,25434.47,F625P2,Medium (1K+),True
966653,0,34,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,12457.0,598.72,0.0,13055.72,38490.19,F625P2,High (10K+),True
930846,1,32,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,19307.5,569.89,0.0,19877.39,19877.39,F625P2,High (10K+),True
944515,1,33,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,5354.0,203.8,0.0,5557.08,25434.47,F625P2,Medium (1K+),True
987083,0,34,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,15745.5,924.06,0.0,16669.56,55159.75,F625P2,High (10K+),True
1113644,0,30,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,17508.0,791.84,0.0,18299.84,36009.4,F625P2,High (10K+),True
1058723,1,34,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,15896.0,503.27,0.0,16399.27,99425.84,F625P2,High (10K+),True
1075926,0,34,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,6000.0,356.65,0.0,6356.65,105782.49,F625P2,Medium (1K+),True
1058723,0,34,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,15896.0,503.27,0.0,16399.27,99425.84,F625P2,High (10K+),True
1026213,1,32,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,13896.5,603.34,0.0,14499.84,83026.57,F625P2,High (10K+),True
1103515,0,32,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,17052.0,657.56,0.0,17709.56,17709.56,F625P2,High (10K+),True
1013832,0,32,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,12758.0,608.98,0.0,13366.98,68526.73,F625P2,High (10K+),True
1026213,0,32,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,13896.5,603.34,0.0,14499.84,83026.57,F625P2,High (10K+),True
1229909,0,30,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,15378.0,383.04,0.0,15761.04,125320.25,F625P2,High (10K+),True
1212108,1,30,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,16023.16,312.93,0.0,16336.09,109559.21,F625P2,High (10K+),True
1163574,0,30,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,14215.5,429.25,0.0,14644.75,73194.17,F625P2,High (10K+),True
1113644,1,30,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,17508.0,791.84,0.0,18299.84,36009.4,F625P2,High (10K+),True
1132444,0,29,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,13000.0,568.84,0.0,13568.84,49578.24,F625P2,High (10K+),True
1212108,0,30,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,16023.16,312.93,0.0,16336.09,109559.21,F625P2,High (10K+),True
1142996,0,30,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,8527.0,444.18,0.0,8971.18,58549.42,F625P2,Medium (1K+),True
1163574,1,30,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,14215.5,429.25,0.0,14644.75,73194.17,F625P2,High (10K+),True
1184878,0,30,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,19500.0,528.95,0.0,20028.95,93223.12,F625P2,High (10K+),True
683467,0,1,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,9135.88,0.0,0.0,9135.88,36056.66,F625P2,Medium (1K+),True
719668,0,1,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,,ALAMEDA CORRIDOR-EAST CONSTRUCTION AUTHORITY,4593.75,61.43,0.0,4655.18,40711.84,F625P2,Medium (1K+),True
2810813,0,4,"CLEAR ADVOCACY, LLC OBO CITY OF ALAMEDA",,"CLEAR ADVOCACY, LLC OBO CITY OF ALAMEDA",15000.0,0.0,0.0,15000.0,15000.0,F625P2,High (10K+),True
2644735,0,5,"CLEAR ADVOCACY, LLC ON BEHALF OF CITY OF ALAMEDA",,"CLEAR ADVOCACY, LLC ON BEHALF OF CITY OF ALAMEDA",30000.0,0.0,0.0,30000.0,75000.0,F625P2,High (10K+),True
2622349,0,5,"CLEAR ADVOCACY, LLC ON BEHALF OF CITY OF ALAMEDA",,"CLEAR ADVOCACY, LLC ON BEHALF OF CITY OF ALAMEDA",7500.0,0.0,0.0,7500.0,45000.0,F625P2,Medium (1K+),True
2576648,0,2,"CLEAR ADVOCACY, LLC ON BEHALF OF CITY OF ALAMEDA",,"CLEAR ADVOCACY, LLC ON BEHALF OF CITY OF ALAMEDA",0.0,0.0,0.0,0.0,0.0,F625P2,Low (<1K),True
2599571,0,6,"CLEAR ADVOCACY, LLC ON BEHALF OF CITY OF ALAMEDA",,"CLEAR ADVOCACY, LLC ON BEHALF OF CITY OF ALAMEDA",37500.0,0.0,0.0,37500.0,37500.0,F625P2,High (10K+),True
2675252,0,5,"CLEAR ADVOCACY, LLC ON BEHALF OF CITY OF ALAMEDA",,"CLEAR ADVOCACY, LLC ON BEHALF OF CITY OF ALAMEDA",22500.0,0.0,0.0,22500.0,97500.0,F625P2,High (10K+),True
2707953,0,4,"CLEAR ADVOCACY, LLC ON BEHALF OF CITY OF ALAMEDA",,"CLEAR ADVOCACY, LLC ON BEHALF OF CITY OF ALAMEDA",22500.0,0.0,0.0,22500.0,120000.0,F625P2,High (10K+),True
2747134,0,5,"CLEAR ADVOCACY, LLC ON BEHALF OF CITY OF ALAMEDA",,"CLEAR ADVOCACY, LLC ON BEHALF OF CITY OF ALAMEDA",15000.0,0.0,0.0,15000.0,135000.0,F625P2,High (10K+),True
2780074,0,5,"CLEAR ADVOCACY, LLC ON BEHALF OF CITY OF ALAMEDA",,"CLEAR ADVOCACY, LLC ON BEHALF OF CITY OF ALAMEDA",22500.0,0.0,0.0,22500.0,157500.0,F625P2,High (10K+),True
2913582,0,5,"MJM ADVOCACY, INC. obo ALAMEDA HEALTHCARE DISTRICT",,"MJM ADVOCACY, INC. obo ALAMEDA HEALTHCARE DISTRICT",10000.0,0.0,0.0,10000.0,15000.0,F625P2,High (10K+),True
2980155,0,5,"MJM ADVOCACY, INC. obo ALAMEDA HEALTHCARE DISTRICT",,"MJM ADVOCACY, INC. obo ALAMEDA HEALTHCARE DISTRICT",10000.0,0.0,0.0,10000.0,45000.0,F625P2,High (10K+),True
2880606,0,5,"MJM ADVOCACY, INC. obo ALAMEDA HEALTHCARE DISTRICT",,"MJM ADVOCACY, INC. obo ALAMEDA HEALTHCARE DISTRICT",5000.0,0.0,0.0,5000.0,5000.0,F625P2,Medium (1K+),True
2937379,0,5,"MJM ADVOCACY, INC. obo ALAMEDA HEALTHCARE DISTRICT",,"MJM ADVOCACY, INC. obo ALAMEDA HEALTHCARE DISTRICT",20000.0,0.0,0.0,20000.0,35000.0,F625P2,High (10K+),True
3011021,0,5,"MJM ADVOCACY, INC. obo ALAMEDA HEALTHCARE DISTRICT",,"MJM ADVOCACY, INC. obo ALAMEDA HEALTHCARE DISTRICT",0.0,0.0,0.0,0.0,45000.0,F625P2,Low (<1K),True
2415020,0,7,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",20000.0,0.0,0.0,20000.0,70000.0,F625P2,High (10K+),True
2483236,0,7,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",19000.0,0.0,0.0,19000.0,139000.0,F625P2,High (10K+),True
2444447,0,7,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",20000.0,0.0,0.0,20000.0,90000.0,F625P2,High (10K+),True
2471047,0,7,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",30000.0,0.0,0.0,30000.0,120000.0,F625P2,High (10K+),True
2531854,0,8,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",5000.0,0.0,0.0,5000.0,144000.0,F625P2,Medium (1K+),True
2552218,0,7,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",2000.0,0.0,0.0,2000.0,146000.0,F625P2,Medium (1K+),True
2581382,0,7,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",15000.0,0.0,0.0,15000.0,15000.0,F625P2,High (10K+),True
2625503,0,9,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",15000.0,0.0,0.0,15000.0,45000.0,F625P2,High (10K+),True
2602136,0,9,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",15000.0,0.0,0.0,15000.0,30000.0,F625P2,High (10K+),True
2707685,0,11,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",10000.0,0.0,0.0,10000.0,85000.0,F625P2,High (10K+),True
2645674,0,8,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",15000.0,0.0,0.0,15000.0,60000.0,F625P2,High (10K+),True
2749327,0,11,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",15000.0,0.0,0.0,15000.0,100000.0,F625P2,High (10K+),True
2677689,0,11,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",15000.0,0.0,0.0,15000.0,75000.0,F625P2,High (10K+),True
2852766,0,8,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",10000.0,0.0,0.0,10000.0,30000.0,F625P2,High (10K+),True
2874762,0,8,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",10000.0,0.0,0.0,10000.0,40000.0,F625P2,High (10K+),True
2834951,0,9,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",5000.0,0.0,0.0,5000.0,20000.0,F625P2,Medium (1K+),True
2812274,0,9,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",15000.0,0.0,0.0,15000.0,15000.0,F625P2,High (10K+),True
2782923,0,11,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",,"POLITICAL SOLUTIONS, LLC obo COUNTY OF ALAMEDA ",15000.0,0.0,0.0,15000.0,115000.0,F625P2,High (10K+),True
2379501,0,7,"POLITICAL SOLUTIONS, LLC obo COUNY OF ALAMEDA ",,"POLITICAL SOLUTIONS, LLC obo COUNY OF ALAMEDA ",20000.0,0.0,0.0,20000.0,20000.0,F625P2,High (10K+),True
2394076,0,7,"POLITICAL SOLUTIONS, LLC obo COUNY OF ALAMEDA ",,"POLITICAL SOLUTIONS, LLC obo COUNY OF ALAMEDA ",30000.0,0.0,0.0,30000.0,50000.0,F625P2,High (10K+),True
3040410,0,15,"SKV ADVOCACY, LLC OBO ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT",,"SKV ADVOCACY, LLC OBO ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT",7500.0,0.0,0.0,7500.0,7500.0,F625P2,Medium (1K+),True
1736317,0,60,"SUTER, WALLAUCH, CORBETT AND ASSOCIATES (ON BEHALF OF ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT))",,"SUTER, WALLAUCH, CORBETT AND ASSOCIATES (ON BEHALF OF ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT))",23750.01,0.0,0.0,23750.01,79166.7,F625P2,High (10K+),True
1708805,0,60,"SUTER, WALLAUCH, CORBETT AND ASSOCIATES (ON BEHALF OF ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT))",,"SUTER, WALLAUCH, CORBETT AND ASSOCIATES (ON BEHALF OF ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT))",32266.68,0.0,0.0,32266.68,55416.69,F625P2,High (10K+),True
1678345,0,60,"SUTER, WALLAUCH, CORBETT AND ASSOCIATES (ON BEHALF OF ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT))",,"SUTER, WALLAUCH, CORBETT AND ASSOCIATES (ON BEHALF OF ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT))",15533.34,0.0,0.0,15533.34,23150.01,F625P2,High (10K+),True
1657091,0,56,"SUTER, WALLAUCH, CORBETT AND ASSOCIATES (ON BEHALF OF ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT))",,"SUTER, WALLAUCH, CORBETT AND ASSOCIATES (ON BEHALF OF ALAMEDA-CONTRA COSTA TRANSIT DISTRICT (AC TRANSIT))",7616.67,0.0,0.0,7616.67,7616.67,F625P2,Medium (1K+),True
633788,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,12000.0,0.0,0.0,12000.0,40419.25,F625P2,High (10K+),True
645064,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,276.26,0.0,9267.26,49686.51,F625P2,Medium (1K+),True
717759,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,0.0,0.0,9000.0,67699.76,F625P2,Medium (1K+),True
682246,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,13.25,0.0,9013.25,58699.76,F625P2,Medium (1K+),True
745957,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,0.0,0.0,9000.0,9000.0,F625P2,Medium (1K+),True
771443,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,0.0,0.0,9000.0,18000.0,F625P2,Medium (1K+),True
790599,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,14.04,0.0,9014.04,27014.04,F625P2,Medium (1K+),True
813733,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,0.0,0.0,9000.0,36014.04,F625P2,Medium (1K+),True
838777,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,27.27,0.0,9027.27,45041.31,F625P2,Medium (1K+),True
855374,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,0.0,0.0,9000.0,54041.31,F625P2,Medium (1K+),True
884532,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,13.23,0.0,9013.23,63054.54,F625P2,Medium (1K+),True
908879,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,260.08,0.0,9260.08,72314.62,F625P2,Medium (1K+),True
930418,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,13.62,0.0,9013.62,9013.62,F625P2,Medium (1K+),True
946626,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,175.32,0.0,9175.32,18188.94,F625P2,Medium (1K+),True
969189,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,14.21,0.0,9014.21,27203.15,F625P2,Medium (1K+),True
988663,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,14.42,0.0,9014.42,36217.57,F625P2,Medium (1K+),True
1078759,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,0.0,0.0,9000.0,72229.66,F625P2,Medium (1K+),True
1012842,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,0.0,0.0,9000.0,45217.57,F625P2,Medium (1K+),True
1104649,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,17.5,0.0,9017.5,9017.5,F625P2,Medium (1K+),True
1059237,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,12.09,0.0,9012.09,63229.66,F625P2,Medium (1K+),True
1029639,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,0.0,0.0,9000.0,54217.57,F625P2,Medium (1K+),True
1117775,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,10.5,0.0,9010.5,18028.0,F625P2,Medium (1K+),True
1215980,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,10.5,0.0,9010.5,63068.35,F625P2,Medium (1K+),True
1166730,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,10.5,0.0,9010.5,45047.35,F625P2,Medium (1K+),True
1133700,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,8.85,0.0,9008.85,27036.85,F625P2,Medium (1K+),True
1192054,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,10.5,0.0,9010.5,54057.85,F625P2,Medium (1K+),True
1147068,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,0.0,0.0,9000.0,36036.85,F625P2,Medium (1K+),True
1279657,1,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,14.0,0.0,9014.0,18036.0,F625P2,Medium (1K+),True
1297683,1,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,20.0,0.0,9020.0,27056.0,F625P2,Medium (1K+),True
1311533,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,12000.0,175.26,0.0,12175.26,39231.26,F625P2,High (10K+),True
1236695,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,14.0,0.0,9014.0,72082.35,F625P2,Medium (1K+),True
1297683,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,20.0,0.0,9020.0,27056.0,F625P2,Medium (1K+),True
1262320,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,22.0,0.0,9022.0,9022.0,F625P2,Medium (1K+),True
1279657,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,14.0,0.0,9014.0,18036.0,F625P2,Medium (1K+),True
1436397,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,138.9,0.0,9138.9,18418.5,F625P2,Medium (1K+),True
1398390,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,6000.0,14.0,0.0,6014.0,72417.86,F625P2,Medium (1K+),True
1378176,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,12000.0,140.6,0.0,12140.6,66403.86,F625P2,High (10K+),True
1421855,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,279.6,0.0,9279.6,9279.6,F625P2,Medium (1K+),True
1330057,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,6000.0,14.0,0.0,6014.0,45245.26,F625P2,Medium (1K+),True
1349196,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,9000.0,18.0,0.0,9018.0,54263.26,F625P2,Medium (1K+),True
1572223,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,15500.0,14.0,0.0,15514.0,93302.32,F625P2,High (10K+),True
1540094,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,11625.0,14.0,0.0,11639.0,77788.32,F625P2,High (10K+),True
1485127,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,7750.0,20.0,0.0,7770.0,54510.32,F625P2,Medium (1K+),True
1452931,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,12500.0,307.82,0.0,12807.82,31226.32,F625P2,High (10K+),True
1506533,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,11625.0,14.0,0.0,11639.0,66149.32,F625P2,High (10K+),True
1464339,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,15500.0,14.0,0.0,15514.0,46740.32,F625P2,High (10K+),True
1621977,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,11625.0,14.0,0.0,11639.0,31162.41,F625P2,High (10K+),True
1608462,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,11625.0,134.41,0.0,11759.41,19523.41,F625P2,High (10K+),True
1591416,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,7750.0,14.0,0.0,7764.0,7764.0,F625P2,Medium (1K+),True
1655582,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,11625.0,0.0,0.0,11625.0,54426.41,F625P2,High (10K+),True
1635241,0,1,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,11625.0,14.0,0.0,11639.0,42801.41,F625P2,High (10K+),True
1677852,0,2,ALAMEDA COUNTY FAIR,,ALAMEDA COUNTY FAIR,3875.0,0.0,0.0,3875.0,58301.41,F625P2,Medium (1K+),True
930846,0,32,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,19307.5,569.89,0.0,19877.39,19877.39,F625P2,High (10K+),True
944515,0,33,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,5354.0,203.8,0.0,5557.08,25434.47,F625P2,Medium (1K+),True
966653,0,34,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,12457.0,598.72,0.0,13055.72,38490.19,F625P2,High (10K+),True
930846,1,32,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,19307.5,569.89,0.0,19877.39,19877.39,F625P2,High (10K+),True
944515,1,33,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,5354.0,203.8,0.0,5557.08,25434.47,F625P2,Medium (1K+),True
987083,0,34,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,,ZONE 7 OF ALAMEDA COUNTY FLOOD CONTROL & WATER CONSERVATION DISTRICT,15745.5,924.06,0.0,16669.56,55159.75,F625P2,High (10K+),True
